avg_temperature,traffic_count,population_density,industrial_area_pct,green_area_pct,noise_level,high_pollution
15.927223114834678,997.5364709635447,2716.866673499734,7.22921933560446,47.986085561144,57.80048174956782,0
8.832070438007005,1004.092765859504,5597.970602814315,17.21263083995781,8.07144326168917,46.47729490601308,1
15.258459037071038,664.0059475352556,1919.249216007154,16.475456853851405,0.05514360566044041,52.419728743382834,0
12.839436834217839,1239.1209583328462,2689.7609550543907,31.198431058999965,38.32195754364345,49.54913579011188,0
21.3772132052988,1211.6272892927973,3636.082498105612,4.115574158884419,1.8695045399829502,59.969015264282646,1
6.341681418708912,1359.9436874605974,5528.749104177854,25.46331438504074,59.621377560062356,41.46655974938978,0
14.906897464001878,840.8267185231207,3401.475443968927,18.226103031334343,59.73519546369183,46.514617669949835,1
29.98079546217824,1562.6964875585866,3157.314034222865,20.293019974035907,0.011981643105154482,51.66818125018091,1
7.330671275634421,1040.783900380191,4313.323509818639,30.811147235366768,5.167482946897824,46.45184153973671,0
11.300708328816794,1122.9152223565245,3321.8750491453975,5.891884312436824,36.81914271351502,50.0398483188051,1
16.585132721999372,553.0344761430428,2957.197274536064,14.447967414333087,0.16004261850876444,63.20302602840732,0
24.27641460221214,1526.5535590884886,1799.460648615083,1.8034017927736978,59.08228868961582,65.29880930728238,1
26.02150757395593,1490.3143510204472,5856.444800991567,9.43683260913291,42.88283329416083,63.26195166504294,1
11.309212480556308,914.5043807078582,2327.8381289454696,38.978519472211886,0.49253103729549275,44.31967888229709,0
8.183392739354488,1055.5936874481804,2668.3818008080925,0.10034459065400902,45.13379228819015,45.96450115303709,1
10.985736972532507,1042.117098744666,699.8691517450396,16.175377976949857,52.49119672915973,51.02121185749353,1
9.819744958999353,1055.9126682138428,4458.284822494458,6.600011410278177,51.741952169697015,50.493442942418675,1
17.599244920579146,1205.9596917409774,5986.600766235747,3.2806581375744925,22.644139796137342,53.996442604037235,0
5.277869998310894,0.0,1403.2100833514833,27.31469092642812,59.99871951894464,75.60150125745949,0
-5.2041519444410085,1317.3010176606529,3429.014383778918,,2.480622237646938,35.44540819092519,0
16.02395746372534,1281.8818597915229,5103.80564985762,2.8460699727338956,1.869988819754994,47.262066269950665,1
19.311451936572684,1241.9347089760079,3855.5709744219926,1.7002631495473453,0.0963106631207078,49.010864615275366,1
,1034.6250801666772,5142.079013319346,31.82993494641682,48.83220666923255,42.96055424623527,1
8.264269535111728,834.5959799192898,5687.680956490942,33.975300693239625,0.09478344552064755,46.756634013415265,1
5.715372468305727,1078.827644734308,4060.8817185875496,19.708818903738294,45.90027662576729,41.39011112047086,1
5.474333057287108,818.459225478565,3049.694021718073,31.900135203055775,0.25891233111345446,43.61221426899738,1
16.730372129731386,1292.9816188725094,4747.457391968316,7.783363751017394,1.46344878545976,47.634936233345925,1
12.461018008491425,845.2878343784932,4306.3368032728695,,0.2910600579586775,46.86711844210923,0
15.89271770398619,1013.3535886475515,4256.388536420904,34.91927281592601,57.887686361663384,55.30959458989603,0
13.319296518304109,961.273068556835,4354.488332033355,33.67369580841195,53.1941360291535,57.31804390921812,0
5.579085939446507,811.3843441880381,3218.7473830144613,14.778334404145678,57.58878769647841,57.57562311081978,0
19.33235044510363,1095.9467414073158,4662.325448559791,2.5351009609751096,50.57449926665393,50.23049437196403,1
14.081840823719851,1204.9631634735908,2529.0124773500725,0.6260159465637871,15.353456542287889,50.80018383412072,1
1.0499525892406165,1256.3590595441012,1681.2673720249836,36.466153474282606,22.440812562103844,38.62381538115997,0
6.92137446268298,808.869740508558,5862.860532969796,13.247230856562693,59.63571049695316,43.42237818705164,1
4.551204892926872,1158.639904102853,3794.5424642808607,22.799386345108466,28.20430001330218,42.57354894084041,0
6.685296879715386,1078.1523316040643,4341.375845642065,39.01345952428229,2.498946309716522,37.96043866193902,0
3.1642447518022916,781.2968444793684,2661.0009293406515,36.24165694009285,59.35110425448495,41.25740282609979,0
6.369778595134708,806.941238738564,3788.523598239435,3.388016710792976,58.46095665527287,40.86200918840674,1
1.8177592802808622,1119.3825558378312,3762.750201086015,5.926213271664267,20.961611459995428,43.50669812900801,1
21.203017364961507,1261.5627512215074,5213.452612737045,25.200865511128047,0.013027127794326132,47.929549153686665,1
7.257192103498276,1037.5864001216855,1188.644332466827,37.115285280710204,5.72123162252317,42.531697179641085,0
24.426472047808538,1549.8970652576534,4099.608863827949,7.618619357692467,22.87044395738021,56.06147800978773,1
13.653064428669722,795.3430050111019,4628.882674080954,9.700255048618423,0.7138087454370579,46.76291260317674,0
9.330434371917953,1071.9143391529108,1935.3885551929884,32.668013395955775,6.957032525829582,42.52717446910439,0
10.73197101562068,1067.9804352510585,5976.584196254182,3.470596300644251,48.09668737699747,46.613270419186186,0
14.470807173207367,1195.4042105703957,4475.287297170696,13.240213392978543,19.467659204242516,48.44642339903574,1
17.964967550062237,1422.3161846866817,2238.5572620680073,29.429654534653555,2.9664082464953854,44.14780546208338,1
14.660818608848954,733.0671417229546,5026.695955292206,33.59070933464512,59.96609456501978,44.51802663231753,1
14.808954138214496,878.0102433633461,3000.4561180970086,21.835865915876724,2.4697697753361316,45.99190008147591,0
4.855690792701138,941.6775658053822,1221.7220770112338,9.747547575951053,57.9901557712867,53.21892099874629,0
13.856923682235747,1144.2114661544474,3499.126774049542,16.490211076917227,58.53741474059319,60.131695167467,1
6.024123426068826,966.0528306172521,7999.999998745342,32.93431774023696,0.28220532536562537,43.756626652020934,0
7.1590924582436735,1078.5972514079551,4358.360383449238,31.086100592631496,54.86044527953184,50.985401757949994,0
19.940225942051555,1149.8308755289722,5017.983770743251,31.94674496049884,23.835421181678125,47.16981925791725,1
22.99242901386192,1589.7996502431288,2941.544417611935,22.118169953100132,4.8179106237791745,47.94854964997676,1
14.207371964134358,908.9201849554023,3673.406610217005,20.249355834081094,59.62311842540499,54.12061723592201,1
21.905577539736896,1358.6163785196661,1797.7311840943303,31.774434926004407,0.2518932917979644,49.86302358520107,1
25.167895062162874,1435.6894216680041,3738.9002984731196,38.582955251204545,50.43431558370894,64.9156291735209,1
11.62491956712607,1067.9738659522634,4896.680267042528,22.583229260413823,50.02453528768946,48.216377872389536,0
4.2637294654842925,969.4329928865095,5058.422084415546,23.287561878016867,43.011079887366314,39.29318740719873,1
3.210580472938986,633.3631091040393,5244.181186227411,28.579618890792368,59.77824117972594,60.40080742390691,0
15.939104492573993,797.6884483779343,4891.133555438012,10.033740850019628,17.921072095181735,54.84288758379,0
13.844775296372847,1059.726234783767,5295.019021468401,0.7804632194636829,55.056221380758004,45.44857145586149,1
15.328987611095318,1037.0681651463888,3484.2268664374765,9.827988514976283,49.64610396774182,63.82527922186807,1
15.067751640030414,1007.7983034266,2593.0819673703527,36.78587805686704,54.92693302943235,44.63681641976609,1
29.559660121037354,1553.4126262008895,4288.148181835582,7.205620606450389,0.1861277739968359,54.575533654127646,1
10.866959047049068,1242.9214893882065,3976.555672692657,11.536379438173256,28.574075338909847,49.81296624449912,0
9.8818263440278,920.0865526146366,3264.295295518225,32.01546249997261,55.399119981391415,57.0249222873754,0
17.69257332300332,657.6276822917681,3007.4050730003164,36.581506212761354,59.92106479747657,49.7263287253441,1
9.926970997951281,1200.1416301355762,5298.03950711054,18.393521725002415,46.9939897241847,48.92949650863386,0
2.8649963636676734,1067.8917821403836,4519.164672073863,21.021340844040907,55.890674467180745,49.18341770984967,0
11.8644840739479,1039.937831522725,2269.183732256154,34.44016197713314,27.541628049607073,41.71294503605719,0
17.703283886586956,951.3392962370738,4869.5378285308625,37.86302106589663,59.32128139476536,48.848956819721565,1
16.046581074894817,685.3354931178266,4063.114711108196,13.712983980468875,0.3090248913083804,55.28059747801299,0
9.4603101305895,1224.9028670192731,3692.5728390056456,15.278819366319695,43.770312710201004,48.391080928384525,0
6.979038335848273,1096.5506810281122,4323.089919379396,35.00813164042401,39.002087458676925,47.368027699756595,1
15.036789080532285,768.0164331209562,3937.070373121669,7.362773372591684,59.8957214464809,48.86055351127676,1
12.479807561505089,1143.558436020206,3198.0964060858505,23.81974157334559,50.110036341326705,54.794775560093896,1
22.699709247835514,1504.0710342481855,5410.05393018134,6.048196098151708,5.5583219695697395,52.11918781324059,1
13.163027376005417,714.6678371744258,5199.840718400701,32.823208145636094,59.23294070025798,62.61779866405424,0
19.833403080832387,1217.7698997562152,4092.630967440931,13.534485086830175,1.1899012638681616,57.12242110768344,1
18.538199574312934,1214.9098840001268,5615.243813028869,7.237375244016622,35.358533863641796,53.087304037775624,0
-1.0956832374766208,515.7443290557676,4648.447837235034,35.9996106368004,59.76372222340016,61.88569474547813,0
9.355913941185781,1026.0377938812246,4162.939356328714,,58.15863389870318,48.21851367735997,1
20.377314808446652,,3740.537297335258,7.275956027767492,1.0285968678474833,55.55179679640626,0
13.81553921250173,779.2524205924227,4203.557073669226,21.83733716713197,0.22032548543661545,49.24568099569898,0
13.640936816467654,1027.3488567651373,2384.447420084635,3.122661443255419,30.50144834523509,49.23260592142937,0
26.900759280075278,1397.6363677538016,4616.95103714534,18.23369566616783,0.4333773153492637,59.38998167661677,1
27.292605643199238,1405.0381967434166,2812.137951761416,1.7949129590157509,57.986981373996194,70.75096882786283,1
19.54637719866518,1366.4506908870753,4739.051851112044,1.9923253689459397,2.04969072264664,49.552273716345624,1
5.380990448487125,954.5386511882308,4715.0778460622605,17.496765548071597,32.59783337717792,56.20673280584843,0
5.7306578635011505,990.0046921910284,6078.093526108704,2.130804695913191,46.44581848474512,46.59974746105419,1
6.905694200131368,1080.2718425470357,3552.8623296844585,14.733459717659885,47.0996451093732,51.69501680746327,0
6.471355785758416,753.5867759452789,4920.152001038406,12.641473451926348,58.31596280072739,59.5794608765187,0
5.281675937693905,1319.4014572412482,3947.5198728027412,10.791738904125197,9.711755436983404,46.325290276650406,0
11.036777235683461,965.6407174020824,5532.914595661147,19.71880612651546,57.62670142938062,48.13777576870196,1
11.983675358436725,1140.1559793404647,3815.0255913724604,15.683792949687728,25.355113077093375,48.15583403268998,1
9.049002896527755,1442.3782900951605,3782.452495444384,31.242185102924683,23.012675407106904,42.6604188354974,0
16.130704029763542,607.9734727176464,3659.2804381982323,21.5767187290049,0.058349772559785906,56.73349608410029,0
30.25917738735147,1603.916214957829,4964.277014816352,18.319868935836777,1.5004061016496895,59.6794172399916,1
10.028970146489524,1103.0372907717324,3904.632647393055,24.97020673051542,50.81212766342809,51.78196255618126,0
19.907771235867678,1539.830928340418,5724.825378041156,6.919587720115166,42.797043375303176,50.23014737262529,1
9.029816829329008,1100.1648419522521,1963.7794415095982,32.89853368884035,11.24781162999392,41.9355531970118,0
10.562719381717766,864.6832374902657,2521.6395961561016,39.56570867716167,2.0140921100164255,48.56799837152742,0
10.733198616127957,572.1132632715436,2862.6340774810965,14.769322962722804,59.625061146264656,65.63409165035301,0
5.030856103294493,1000.6157447588024,4578.317733874538,20.10277431049203,21.636287821508827,36.55007401733988,1
20.715575634810197,1288.156546839851,3872.060530246666,27.65474040309264,0.22400204602787244,51.47189783576539,1
7.067860034672517,625.5042875263014,3663.348323621186,15.220741049364392,0.0012627595486058851,52.082591995983535,0
18.058958599985647,799.8102794193945,2633.720713988056,9.800213326287858,0.5818411633873566,46.937492077769434,0
24.26408002375286,1347.6013100404832,5500.986952902065,6.887507870264846,37.29612488507205,64.12499508264949,1
18.838250045482134,1446.3921404053822,4681.174626117768,32.8679529677951,6.01938203140554,48.28516237073974,1
5.257917793919534,1099.0089182627091,1865.8142864045415,1.9489073132893497,2.054924158684602,41.403634890583014,0
-2.36154778649691,788.6423873625598,5016.216441624325,19.999183073861317,55.41455913199458,34.94835384656433,0
15.229695833524662,880.977114023041,2588.4574645872267,13.633130733287917,4.03323615876289,46.94807792424627,0
15.197588747415278,860.9294423620177,5817.235048181626,35.74862162414881,59.419540574995594,44.61745574744063,1
16.823144877505435,1047.835412689767,3664.6551973351206,0.5064084083171183,47.251853638720206,56.897175532255815,0
5.914762597183753,760.3225216972207,4302.211979698336,1.0544673908061597,46.77076100644231,61.11597402353009,0
8.05649679517151,1097.4332619509207,4453.67706534574,32.92915027523349,36.04542208097821,48.45632219873419,1
8.051011819217976,1165.137301109063,4043.8965994103214,39.24321022214364,13.27694902836151,38.19987090480281,0
14.769649054187306,1228.481942792002,3675.049872765957,8.124034388771262,0.8277965356703176,46.28811174156965,1
5.193124427386929,1247.7552299330264,3870.593021999156,18.34627328268802,29.593297319559046,,0
2.515936843168408,1031.7499450805092,2739.923102332457,4.163886017931291,0.9030969774176134,43.109849229212216,0
3.497694138092939,1052.379400425595,4043.210993403151,31.820079310448296,0.5467491941135139,42.890635339004426,0
12.365997974071783,620.0903240758594,3995.6522552567635,31.449452195262595,0.023425850552498684,53.74006287861641,0
22.00148503147859,1539.2911335430315,2669.320495458143,4.889032861547157,5.3318449863444535,48.79656828098095,1
20.41126598255336,1037.2521439106386,,38.71055039104029,56.81241912460587,52.12875021207171,1
21.96821678903803,1481.4023111925092,1991.918275458026,19.455253863566075,50.70235348080274,58.563449396597896,1
22.106589366812663,1473.9895308768107,930.1599412108575,5.647517576470915,3.8396067669098697,51.41669115809872,1
6.929500754007094,741.3187377429457,3638.2357297660046,33.14051349875951,59.84364479896918,45.00120340771481,1
13.889903534093655,908.2970848563345,3966.853061912134,7.4627801306998816,10.7261327648399,62.22171344106043,1
3.169622903838274,1191.4330898528692,4872.22807442622,27.48354784219655,16.31576231689696,42.39572703316654,0
5.513102852522287,970.2856841582236,4849.999723159825,2.541134533307847,47.58374260694161,54.57375102326803,0
6.326109859436244,1058.813864758627,1122.6477787341466,28.52503936729244,17.050975313023116,47.045184157697484,0
21.697007392900304,1334.181621723217,4208.275105665437,12.353069716737991,0.39153625789772106,51.40425969476945,1
11.278284639686833,1115.4045644000494,4105.562772806336,29.33596084139277,43.324771703780215,44.37669044575015,0
16.084488723278305,950.0747634033747,3824.720567903656,6.334625334291175,27.055391443715838,44.3504239225894,0
20.53823100875526,1002.0369032740299,4462.971640372765,14.384852920616705,59.70619774039028,56.37196163231478,1
4.41758436294354,1194.7647340904305,1703.8555316492475,34.70899587298581,37.62670386759393,40.12579042004543,0
10.558504218217955,1055.856142971527,3702.579298953206,18.255823406377424,29.2309894831943,40.56779745166614,1
1.5585893255806909,919.8289440917116,1391.3256828150486,10.758972561886724,41.59328707619347,36.25009760512002,1
16.963719530573258,1146.7665004620399,3829.081207296223,12.036419801183067,0.9148391085109209,51.2688051420408,1
12.864538162089005,934.3469289370768,4838.0631641103055,1.3903007865705197,57.50200208544163,56.90862047213905,0
10.623458973772916,944.5723882315672,4658.116258722027,35.48417661592975,55.3165681316826,46.780647002943745,1
-9.325931875050859,1020.5370630575578,4684.424702992861,26.369200748907282,4.692210379973751,31.760883692324352,1
14.027395377585227,1005.8177638515032,1755.5102166028678,1.1340051615688118,56.746737575441,45.177940872725934,1
3.6225815693458046,894.9403621328877,1741.9067769776275,1.8850001746019651,58.67131185088591,53.25568394265358,0
16.656276152661288,1227.7561330918243,3856.918465762502,33.98452635759164,58.676811192788364,62.65967927558188,1
5.9173870352133555,725.6251041673888,3343.1780912714107,4.955447591316988,1.749368489984613,50.15555227078748,1
17.224324367040076,816.9388741307763,3618.467101881634,11.360955293854245,53.30392277828485,63.33386948594625,0
9.41435604035238,1040.3994153687386,4803.868263303414,23.197929504763177,27.139950547512743,39.33827576930972,1
11.977769795608832,775.4826085692574,3166.005881817477,11.419565959287368,0.2803623565250246,52.71644664825238,0
9.547801870237656,882.2973241481907,2903.606762412876,37.96693244372275,59.05939869110896,46.432995477050184,1
6.662328439985654,589.673052435288,6449.675159493019,9.456261978786138,59.72239858291397,62.82364182512968,0
19.649404609433034,1229.0085501754131,3327.6610833513387,38.011306334309154,0.46468596809985496,52.90911068403917,1
-3.1615186993313955,1233.6338463443947,6013.164944339115,35.84199585678191,3.4689015946480772,35.94649643607288,0
4.917404781839334,1116.5180535735687,2075.5856409002527,35.878553336961104,46.09789146226476,49.55858021055295,0
17.74005597132161,1029.5340057852686,5531.585699973224,37.253053217501574,58.96242538567754,51.077330414424964,1
7.54220941740164,726.6878666969197,4304.284319773815,2.032222483090038,59.649621736604914,36.36259961293842,1
0.4897006239349224,897.3511837803104,6337.162945173975,33.13248333389011,57.150253902697884,38.72643843654047,1
9.170923368857494,994.3121168710827,5025.367190983003,18.58314393336959,1.1955892184952466,42.55276425083707,1
-0.7094142940912853,893.1481856424987,4385.334825136378,23.15765760993228,53.14301512427153,39.57396197469454,1
11.289739275108047,1020.9666840380851,1291.6436671789,33.16447578709363,58.477541303429554,49.55927042056437,1
13.774043030099799,1384.1198847041528,3493.351459459515,12.404691534593248,31.41069160901088,44.24172452384971,1
10.624254626635818,1130.9276936760268,6637.592305163312,4.057862505629057,47.068706033299115,51.39702806836897,0
17.923201920774787,,1360.5857697066779,3.552636308439443,50.77697025086417,43.55161244451213,0
17.36433998560771,563.5280897025802,3254.632346408079,9.38773326162185,0.16140676375454133,57.33161892393626,0
14.964270260222682,563.8991920068505,5123.71809826189,18.59896452665664,0.021939305944163046,58.24218660369027,0
0.7296285946739864,1028.0843312593224,6060.295453407403,18.08984897195751,39.33965116209818,42.79673387924042,1
6.6425047046939945,1099.4542247757172,3591.829756888715,37.66542490518157,7.980332832364979,42.12247221547646,0
4.919649424757617,829.7439425863862,3441.9910453752254,31.320982744180917,2.4658179287075352,46.665023624809756,1
15.993472874100574,1271.7920317692292,2966.494099759242,10.850174079212094,7.377784830083725,48.91981213657412,1
6.693394657441857,759.9174219311302,3782.8520527103888,18.32512486311576,59.17644803156711,58.949233961377125,0
18.531645773134766,886.1503908469749,3282.710344948791,29.2689384086274,29.310396301807103,49.20662950168214,0
14.243379998505441,1195.9372020548053,3799.5319521699857,5.74091872897333,59.546926221461405,39.75925680233439,0
8.651536440802625,1039.7476467404451,2964.7453089454184,32.853549475313415,34.44588054770937,49.19750104242262,1
15.500130564195212,938.2377217090957,3443.155372491079,38.16946757661451,59.1962602436776,52.56309282184972,1
12.77499486797885,974.0465745462631,,32.468375135724564,58.4889681346523,44.8982170865367,1
9.47118065875439,645.6852798617335,3743.502764382115,5.142356150946441,59.94791195361664,42.45879201245055,1
3.667368959757958,591.676888727439,2547.5006370252277,3.8197554369202558,59.59608071577214,62.05858238462884,0
7.893235050547876,744.3514307639371,2159.038018805841,25.456038749641188,59.6280851449916,44.00394406288068,1
25.329030062994153,1714.9288391331459,3960.6670596927306,3.6065754815685636,0.9558807146096759,43.48793089938288,1
10.827857642689093,1234.068629598146,2704.946668616116,16.5261087188193,39.63359981249794,48.9651640385653,0
16.984114113690396,1143.354589703206,3046.5880723908513,4.627569362973678,11.283542183551209,56.779122408984406,0
-2.3024386082431363,809.9535037253875,6336.972516449513,38.20826309494283,44.59344963746911,30.618443859723158,1
3.4272048250682197,1233.692942233124,5669.412855311577,31.5630422446242,15.383964265576164,36.03219529163324,0
5.730703349391783,220.9594947235179,2089.8273098938016,34.147927794830224,59.96592071934947,72.7608619645909,0
27.320535226537398,1345.6363566087712,4078.356121347765,27.690056677165803,0.004787602726087359,54.69459871818714,1
0.44341290463121297,938.8659417651921,3891.9315958283973,11.115974653187992,0.04377583305666066,44.65457446982175,0
21.962549568203166,1363.7997258389719,5301.400734083514,7.289902060736835,2.5195378716442898,55.34073866552986,1
17.90138430379651,1210.6608944552088,2766.437129963402,14.457507382826424,1.1027346289157047,51.84569277803284,1
17.33563803910264,766.5614979029261,2776.8548802464093,14.355811492411036,3.8580476667656063,52.63342013672876,0
28.446858306775567,1360.48731710293,3859.837263836848,30.726225681531368,7.972862590480641,67.15449501372026,1
20.26238835628465,995.5328247993738,2803.4880787619727,10.72592201708626,58.86852695805185,57.051991379026546,0
4.211849308177483,1042.0474398388458,4379.406907157957,18.080217418318597,41.02726264737621,51.96778703577678,0
3.36174085834247,748.9445926869813,4324.619100592629,9.511027910612672,20.91550793046838,49.69755108356648,1
6.868109578686207,979.2338335437996,6364.988195859337,25.53551188748348,1.505666003815681,46.23820936006352,0
